id,date,priority,status,course,student
13609,2020-06-14,4,Unsuccessful,17,76303025325
13610,2020-06-12,5,Unsuccessful,5,76303025325
13611,2020-06-10,1,Successful,13,64941790557
13612,2020-07-08,2,NULL,18,64941790557
13613,2020-09-24,3,Unsuccessful,21,64941790557
13614,2020-07-08,4,Successful,5,64941790557
13615,2020-08-06,5,Unsuccessful,8,64941790557
13616,2020-08-08,1,Successful,17,82616100705
13617,2020-08-02,2,Unsuccessful,15,82616100705
13618,2020-09-17,3,Successful,11,82616100705
13619,2020-09-10,4,NULL,8,82616100705
13620,2020-07-11,5,Unsuccessful,6,82616100705
13621,2020-08-06,1,Successful,2,43774404365
13622,2020-07-17,2,NULL,10,43774404365
13623,2020-08-24,3,NULL,18,43774404365
13624,2020-06-03,4,Successful,14,43774404365
13625,2020-09-09,5,Successful,1,43774404365
13626,2020-09-02,1,Unsuccessful,13,52337532746
13627,2020-07-07,2,Unsuccessful,2,52337532746
13628,2020-07-30,3,Successful,8,52337532746
13629,2020-09-16,4,Unsuccessful,15,52337532746
13630,2020-06-27,5,Unsuccessful,4,52337532746
13631,2020-06-03,1,Successful,16,50795223886
13632,2020-09-28,2,NULL,5,50795223886
13633,2020-08-17,3,Unsuccessful,15,50795223886
13634,2020-09-24,4,Successful,1,50795223886
13635,2020-06-10,5,Successful,18,50795223886
13636,2020-08-06,1,Unsuccessful,12,78698725603
13637,2020-07-26,2,NULL,3,78698725603
13638,2020-07-17,3,Unsuccessful,9,78698725603
13639,2020-09-05,4,NULL,7,78698725603
13640,2020-07-06,5,NULL,5,78698725603
13641,2020-08-02,1,NULL,4,51763353296
13642,2020-06-20,2,Unsuccessful,18,51763353296
13643,2020-08-25,3,Unsuccessful,15,51763353296
13644,2020-07-06,4,Successful,17,51763353296
13645,2020-08-29,5,Unsuccessful,9,51763353296
13646,2020-08-27,1,NULL,7,69961228625
13647,2020-08-19,2,NULL,10,69961228625
13648,2020-08-10,3,Unsuccessful,15,69961228625
13649,2020-09-20,4,Unsuccessful,16,69961228625
13650,2020-09-22,5,NULL,3,69961228625
13651,2020-08-19,1,Unsuccessful,11,41576951257
13652,2020-07-26,2,Unsuccessful,17,41576951257
13653,2020-09-11,3,Unsuccessful,14,41576951257
13654,2020-09-09,4,Unsuccessful,21,41576951257
13655,2020-07-12,5,Unsuccessful,3,41576951257
13656,2020-08-31,1,NULL,17,96413421376
13657,2020-06-20,2,Unsuccessful,3,96413421376
13658,2020-09-14,3,Successful,4,96413421376
13659,2020-09-01,4,Successful,12,96413421376
13660,2020-07-11,5,Successful,20,96413421376
13661,2020-08-19,1,Unsuccessful,14,28633859369
13662,2020-09-04,2,Successful,8,28633859369
13663,2020-06-21,3,Unsuccessful,3,28633859369
13664,2020-07-11,4,NULL,19,28633859369
13665,2020-08-24,5,Unsuccessful,20,28633859369
13666,2020-07-22,1,Successful,19,55937744227
13667,2020-08-27,2,NULL,21,55937744227
13668,2020-07-04,3,NULL,15,55937744227
13669,2020-06-28,4,Unsuccessful,3,55937744227
13670,2020-07-11,5,Unsuccessful,1,55937744227
13671,2020-08-30,1,Successful,1,63298011358
13672,2020-09-28,2,Unsuccessful,15,63298011358
13673,2020-08-06,3,Successful,13,63298011358
13674,2020-09-24,4,Unsuccessful,2,63298011358
13675,2020-09-21,5,Unsuccessful,5,63298011358
13676,2020-06-27,1,Unsuccessful,7,16611580887
13677,2020-07-12,2,NULL,8,16611580887
13678,2020-06-15,3,Successful,1,16611580887
13679,2020-09-11,4,Unsuccessful,12,16611580887
13680,2020-07-16,5,Unsuccessful,3,16611580887
13681,2020-06-16,1,Unsuccessful,5,29833883822
13682,2020-07-25,2,Unsuccessful,9,29833883822
13683,2020-09-09,3,Unsuccessful,6,29833883822
13684,2020-06-03,4,Unsuccessful,18,29833883822
13685,2020-06-17,5,Successful,1,29833883822
13686,2020-07-04,1,Successful,5,48441846059
13687,2020-06-24,2,NULL,2,48441846059
13688,2020-07-14,3,Successful,12,48441846059
13689,2020-09-28,4,Successful,16,48441846059
13690,2020-09-10,5,Unsuccessful,19,48441846059
13691,2020-08-23,1,Successful,14,45151745276
13692,2020-07-21,2,Unsuccessful,11,45151745276
13693,2020-08-06,3,Successful,2,45151745276
13694,2020-08-03,4,Unsuccessful,18,45151745276
13695,2020-08-21,5,Successful,15,45151745276
13696,2020-07-19,1,Successful,7,64074482382
13697,2020-08-27,2,Unsuccessful,4,64074482382
13698,2020-08-20,3,NULL,12,64074482382
13699,2020-09-14,4,NULL,17,64074482382
13700,2020-07-20,5,Unsuccessful,6,64074482382
13701,2020-06-09,1,Unsuccessful,3,68289642412
13702,2020-08-16,2,Unsuccessful,17,68289642412
13703,2020-09-21,3,Successful,7,68289642412
13704,2020-06-27,4,Successful,8,68289642412
13705,2020-09-18,5,NULL,10,68289642412
13706,2020-09-19,1,Unsuccessful,15,32367734394
13707,2020-07-01,2,NULL,3,32367734394
13708,2020-06-24,3,Unsuccessful,5,32367734394
13709,2020-09-26,4,Successful,6,32367734394
13710,2020-09-28,5,Successful,18,32367734394
13711,2020-09-09,1,Successful,6,84605142882
13712,2020-06-28,2,Unsuccessful,11,84605142882
13713,2020-07-20,3,Unsuccessful,9,84605142882
13714,2020-06-23,4,Unsuccessful,20,84605142882
13715,2020-08-23,5,Unsuccessful,18,84605142882
13716,2020-06-25,1,Successful,9,76278440616
13717,2020-07-21,2,NULL,2,76278440616
13718,2020-09-23,3,NULL,3,76278440616
13719,2020-06-05,4,Unsuccessful,21,76278440616
13720,2020-08-07,5,NULL,8,76278440616
13721,2020-08-19,1,Successful,1,12738736206
13722,2020-07-21,2,Successful,10,12738736206
13723,2020-08-24,3,Successful,11,12738736206
13724,2020-07-18,4,Unsuccessful,21,12738736206
13725,2020-08-16,5,Unsuccessful,17,12738736206
13726,2020-07-06,1,Unsuccessful,14,50056367544
13727,2020-08-05,2,Unsuccessful,18,50056367544
13728,2020-06-22,3,Unsuccessful,7,50056367544
13729,2020-08-05,4,NULL,15,50056367544
13730,2020-06-10,5,Unsuccessful,17,50056367544
13731,2020-06-12,1,Successful,17,33221984530
13732,2020-08-26,2,Unsuccessful,9,33221984530
13733,2020-09-27,3,Unsuccessful,18,33221984530
13734,2020-07-30,4,Successful,6,33221984530
13735,2020-09-22,5,Successful,11,33221984530
13736,2020-09-27,1,Successful,20,69965820363
13737,2020-06-17,2,Unsuccessful,11,69965820363
13738,2020-08-13,3,Unsuccessful,16,69965820363
13739,2020-09-14,4,Successful,19,69965820363
13740,2020-08-05,5,Successful,10,69965820363
13741,2020-08-23,1,Successful,5,92946928946
13742,2020-06-25,2,Unsuccessful,15,92946928946
13743,2020-09-02,3,Successful,14,92946928946
13744,2020-06-03,4,Successful,4,92946928946
13745,2020-09-18,5,Unsuccessful,3,92946928946
13746,2020-07-11,1,Successful,1,42521182262
13747,2020-07-26,2,Unsuccessful,8,42521182262
13748,2020-08-05,3,Successful,18,42521182262
13749,2020-07-16,4,Unsuccessful,16,42521182262
13750,2020-08-29,5,Successful,3,42521182262
13751,2020-08-23,1,Successful,20,63254090031
13752,2020-06-05,2,Unsuccessful,21,63254090031
13753,2020-09-16,3,Unsuccessful,10,63254090031
13754,2020-07-17,4,Successful,19,63254090031
13755,2020-06-20,5,Unsuccessful,8,63254090031
13756,2020-06-03,1,Successful,10,19218636328
13757,2020-07-21,2,Unsuccessful,13,19218636328
13758,2020-06-15,3,Unsuccessful,3,19218636328
13759,2020-07-13,4,Unsuccessful,6,19218636328
13760,2020-08-07,5,Unsuccessful,7,19218636328
13761,2020-06-10,1,Unsuccessful,15,53552144696
13762,2020-09-09,2,Successful,20,53552144696
13763,2020-06-08,3,Successful,12,53552144696
13764,2020-06-21,4,Successful,11,53552144696
13765,2020-09-25,5,Unsuccessful,7,53552144696
13766,2020-09-21,1,Successful,12,95438484181
13767,2020-06-25,2,Unsuccessful,14,95438484181
13768,2020-06-20,3,NULL,9,95438484181
13769,2020-07-15,4,Successful,10,95438484181
13770,2020-06-21,5,Unsuccessful,5,95438484181
13771,2020-07-31,1,Unsuccessful,20,47570980925
13772,2020-08-15,2,Unsuccessful,11,47570980925
13773,2020-07-24,3,Successful,18,47570980925
13774,2020-07-28,4,Successful,3,47570980925
13775,2020-09-22,5,NULL,2,47570980925
13776,2020-07-13,1,Successful,14,70308562709
13777,2020-06-11,2,NULL,8,70308562709
13778,2020-07-30,3,Successful,5,70308562709
13779,2020-09-16,4,Unsuccessful,6,70308562709
13780,2020-07-05,5,Successful,1,70308562709
13781,2020-06-01,1,NULL,20,19939923154
13782,2020-07-03,2,NULL,11,19939923154
13783,2020-09-19,3,Unsuccessful,4,19939923154
13784,2020-09-21,4,NULL,1,19939923154
13785,2020-07-18,5,Successful,15,19939923154
13786,2020-07-05,1,Unsuccessful,1,47989130726
13787,2020-08-30,2,Unsuccessful,4,47989130726
13788,2020-06-22,3,Unsuccessful,19,47989130726
13789,2020-09-29,4,Unsuccessful,15,47989130726
13790,2020-08-27,5,Successful,18,47989130726
13791,2020-07-12,1,Unsuccessful,10,62037823339
13792,2020-07-08,2,Unsuccessful,9,62037823339
13793,2020-09-19,3,Successful,5,62037823339
13794,2020-06-09,4,Unsuccessful,14,62037823339
13795,2020-06-22,5,Unsuccessful,8,62037823339
13796,2020-08-05,1,Unsuccessful,18,81233205683
13797,2020-07-27,2,Unsuccessful,13,81233205683
13798,2020-06-24,3,Unsuccessful,6,81233205683
13799,2020-09-30,4,Unsuccessful,2,81233205683
13800,2020-07-27,5,Unsuccessful,14,81233205683
13801,2020-08-26,1,Unsuccessful,9,12223797386
13802,2020-07-09,2,Unsuccessful,17,12223797386
13803,2020-07-02,3,Unsuccessful,3,12223797386
13804,2020-08-19,4,Unsuccessful,4,12223797386
13805,2020-07-31,5,NULL,10,12223797386
13806,2020-07-01,1,Unsuccessful,8,30415139287
13807,2020-06-06,2,Successful,4,30415139287
13808,2020-06-15,3,Unsuccessful,13,30415139287
13809,2020-09-15,4,Unsuccessful,12,30415139287
13810,2020-08-04,5,Successful,14,30415139287
13811,2020-06-01,1,Unsuccessful,16,80018350571
13812,2020-09-14,2,Unsuccessful,18,80018350571
13813,2020-09-04,3,NULL,19,80018350571
13814,2020-09-23,4,Successful,4,80018350571
13815,2020-08-12,5,Successful,15,80018350571
13816,2020-06-04,1,Unsuccessful,11,53020000873
13817,2020-06-08,2,Unsuccessful,18,53020000873
13818,2020-06-30,3,Successful,16,53020000873
13819,2020-08-18,4,Unsuccessful,7,53020000873
13820,2020-09-22,5,Successful,15,53020000873
13821,2020-09-09,1,Successful,19,25926709739
13822,2020-07-25,2,Unsuccessful,3,25926709739
13823,2020-06-06,3,Unsuccessful,14,25926709739
13824,2020-08-05,4,Unsuccessful,21,25926709739
13825,2020-07-15,5,Successful,2,25926709739
13826,2020-08-12,1,Unsuccessful,13,18054938787
13827,2020-08-22,2,NULL,19,18054938787
13828,2020-07-18,3,Unsuccessful,16,18054938787
13829,2020-07-15,4,NULL,17,18054938787
13830,2020-07-24,5,NULL,14,18054938787
13831,2020-08-25,1,Successful,11,72015282889
13832,2020-07-14,2,Successful,8,72015282889
13833,2020-09-19,3,Successful,20,72015282889
13834,2020-06-23,4,NULL,1,72015282889
13835,2020-06-28,5,Successful,14,72015282889
13836,2020-09-23,1,Successful,12,35700715976
13837,2020-09-17,2,Unsuccessful,9,35700715976
13838,2020-08-01,3,Successful,7,35700715976
13839,2020-09-09,4,Successful,6,35700715976
13840,2020-08-24,5,Unsuccessful,21,35700715976
13841,2020-08-04,1,Unsuccessful,2,62655331474
13842,2020-09-26,2,NULL,17,62655331474
13843,2020-09-28,3,NULL,8,62655331474
13844,2020-07-05,4,Successful,16,62655331474
13845,2020-06-16,5,Unsuccessful,10,62655331474
13846,2020-07-21,1,Successful,6,62835911506
13847,2020-08-07,2,Successful,19,62835911506
13848,2020-09-26,3,Unsuccessful,16,62835911506
13849,2020-07-13,4,Unsuccessful,7,62835911506
13850,2020-06-23,5,Unsuccessful,11,62835911506
13851,2020-07-15,1,Unsuccessful,11,44240735619
13852,2020-06-21,2,Unsuccessful,8,44240735619
13853,2020-06-12,3,Successful,12,44240735619
13854,2020-09-17,4,Unsuccessful,3,44240735619
13855,2020-07-16,5,Successful,13,44240735619
13856,2020-07-13,1,Successful,14,25459586235
13857,2020-07-17,2,Successful,11,25459586235
13858,2020-07-10,3,NULL,17,25459586235
13859,2020-09-15,4,Unsuccessful,7,25459586235
13860,2020-09-02,5,Successful,19,25459586235
13861,2020-07-29,1,NULL,13,29714246652
13862,2020-06-11,2,Unsuccessful,17,29714246652
13863,2020-08-13,3,Unsuccessful,12,29714246652
13864,2020-08-08,4,Unsuccessful,9,29714246652
13865,2020-06-13,5,NULL,11,29714246652
13866,2020-06-24,1,NULL,19,36405439689
13867,2020-09-24,2,Successful,17,36405439689
13868,2020-08-25,3,Unsuccessful,4,36405439689
13869,2020-07-15,4,NULL,13,36405439689
13870,2020-07-14,5,Successful,14,36405439689
13871,2020-09-09,1,Successful,10,51282813431
13872,2020-08-03,2,Successful,17,51282813431
13873,2020-08-19,3,Unsuccessful,6,51282813431
13874,2020-07-27,4,Unsuccessful,5,51282813431
13875,2020-06-05,5,NULL,9,51282813431
13876,2020-06-13,1,Successful,17,86347836352
13877,2020-09-16,2,Unsuccessful,16,86347836352
13878,2020-06-27,3,Unsuccessful,1,86347836352
13879,2020-08-03,4,NULL,18,86347836352
13880,2020-08-02,5,Successful,19,86347836352
13881,2020-07-20,1,Unsuccessful,4,39676872892
13882,2020-07-04,2,Unsuccessful,19,39676872892
13883,2020-08-15,3,Successful,13,39676872892
13884,2020-09-16,4,Successful,9,39676872892
13885,2020-07-15,5,Unsuccessful,7,39676872892
13886,2020-08-09,1,Successful,8,72985551670
13887,2020-09-25,2,NULL,2,72985551670
13888,2020-08-29,3,NULL,15,72985551670
13889,2020-08-04,4,Unsuccessful,9,72985551670
13890,2020-07-21,5,Successful,16,72985551670
13891,2020-09-23,1,Successful,20,98415586067
13892,2020-08-14,2,Unsuccessful,3,98415586067
13893,2020-06-28,3,Unsuccessful,10,98415586067
13894,2020-06-11,4,Unsuccessful,2,98415586067
13895,2020-09-20,5,Successful,11,98415586067
13896,2020-09-21,1,Successful,3,79697675094
13897,2020-06-08,2,NULL,19,79697675094
13898,2020-07-22,3,Unsuccessful,18,79697675094
13899,2020-06-30,4,Unsuccessful,21,79697675094
13900,2020-08-05,5,NULL,17,79697675094
13901,2020-06-05,1,Successful,21,16428367027
13902,2020-08-23,2,Successful,1,16428367027
13903,2020-07-06,3,Successful,10,16428367027
13904,2020-08-26,4,Unsuccessful,6,16428367027
13905,2020-08-25,5,Unsuccessful,13,16428367027
13906,2020-06-14,1,NULL,16,81473531321
13907,2020-07-05,2,Unsuccessful,20,81473531321
13908,2020-06-09,3,Successful,3,81473531321
13909,2020-06-03,4,NULL,12,81473531321
13910,2020-08-12,5,Unsuccessful,21,81473531321
13911,2020-09-14,1,Successful,12,40081172714
13912,2020-06-12,2,Successful,7,40081172714
13913,2020-09-26,3,Unsuccessful,20,40081172714
13914,2020-08-23,4,Unsuccessful,3,40081172714
13915,2020-08-01,5,Successful,13,40081172714
13916,2020-07-12,1,Unsuccessful,18,72072818804
13917,2020-09-06,2,NULL,19,72072818804
13918,2020-06-14,3,Unsuccessful,15,72072818804
13919,2020-08-18,4,Successful,21,72072818804
13920,2020-09-19,5,Unsuccessful,11,72072818804
13921,2020-06-25,1,Unsuccessful,11,54863108172
13922,2020-06-30,2,Unsuccessful,4,54863108172
13923,2020-07-24,3,Unsuccessful,5,54863108172
13924,2020-08-27,4,Unsuccessful,1,54863108172
13925,2020-09-30,5,Unsuccessful,13,54863108172
13926,2020-09-24,1,Successful,7,15302327224
13927,2020-09-18,2,Successful,12,15302327224
13928,2020-06-02,3,NULL,9,15302327224
13929,2020-08-23,4,Unsuccessful,17,15302327224
13930,2020-07-04,5,Unsuccessful,18,15302327224
13931,2020-07-09,1,Unsuccessful,4,82921508349
13932,2020-09-27,2,Successful,7,82921508349
13933,2020-07-04,3,NULL,14,82921508349
13934,2020-08-14,4,Successful,12,82921508349
13935,2020-08-29,5,Successful,18,82921508349
13936,2020-07-15,1,NULL,2,99177395341
13937,2020-07-20,2,Unsuccessful,11,99177395341
13938,2020-09-15,3,NULL,12,99177395341
13939,2020-06-18,4,Successful,21,99177395341
13940,2020-06-08,5,Unsuccessful,15,99177395341
13941,2020-09-12,1,NULL,2,16223898275
13942,2020-09-17,2,Successful,3,16223898275
13943,2020-06-12,3,Unsuccessful,17,16223898275
13944,2020-07-16,4,Successful,1,16223898275
13945,2020-07-21,5,Successful,11,16223898275
13946,2020-08-26,1,Successful,10,66636057863
13947,2020-09-14,2,Unsuccessful,2,66636057863
13948,2020-06-04,3,NULL,3,66636057863
13949,2020-06-17,4,NULL,14,66636057863
13950,2020-08-06,5,NULL,20,66636057863
13951,2020-06-15,1,Successful,8,94470297337
13952,2020-07-08,2,Unsuccessful,13,94470297337
13953,2020-07-24,3,NULL,17,94470297337
13954,2020-06-18,4,Unsuccessful,9,94470297337
13955,2020-07-23,5,Successful,18,94470297337
13956,2020-06-29,1,Successful,11,73134403785
13957,2020-06-03,2,Unsuccessful,12,73134403785
13958,2020-06-10,3,Successful,3,73134403785
13959,2020-07-15,4,NULL,8,73134403785
13960,2020-07-22,5,Unsuccessful,19,73134403785
13961,2020-06-27,1,NULL,8,67262916851
13962,2020-08-10,2,Unsuccessful,7,67262916851
13963,2020-08-10,3,NULL,18,67262916851
13964,2020-09-03,4,Unsuccessful,13,67262916851
13965,2020-08-23,5,Unsuccessful,15,67262916851
13966,2020-06-14,1,Successful,7,87503390587
13967,2020-09-04,2,NULL,12,87503390587
13968,2020-08-21,3,Unsuccessful,16,87503390587
13969,2020-08-23,4,Unsuccessful,14,87503390587
13970,2020-08-09,5,Unsuccessful,21,87503390587
13971,2020-09-26,1,Successful,4,44229677740
13972,2020-09-12,2,NULL,19,44229677740
13973,2020-08-09,3,NULL,17,44229677740
13974,2020-09-03,4,Unsuccessful,18,44229677740
13975,2020-06-10,5,Successful,12,44229677740
13976,2020-06-07,1,Unsuccessful,16,96116314766
13977,2020-09-16,2,Successful,13,96116314766
13978,2020-08-19,3,Unsuccessful,4,96116314766
13979,2020-09-05,4,Unsuccessful,5,96116314766
13980,2020-08-20,5,Unsuccessful,17,96116314766
13981,2020-09-09,1,NULL,18,27510707194
13982,2020-06-25,2,Unsuccessful,7,27510707194
13983,2020-07-26,3,NULL,3,27510707194
13984,2020-08-14,4,Unsuccessful,1,27510707194
13985,2020-07-24,5,Unsuccessful,8,27510707194
13986,2020-09-12,1,Successful,11,52865794682
13987,2020-08-16,2,Unsuccessful,4,52865794682
13988,2020-09-18,3,Successful,12,52865794682
13989,2020-09-25,4,NULL,17,52865794682
13990,2020-07-06,5,Successful,5,52865794682
13991,2020-09-12,1,Unsuccessful,17,42339327650
13992,2020-08-24,2,Unsuccessful,8,42339327650
13993,2020-09-23,3,Successful,10,42339327650
13994,2020-07-29,4,Unsuccessful,20,42339327650
13995,2020-07-26,5,Successful,9,42339327650
13996,2020-09-18,1,NULL,6,58086414217
13997,2020-06-17,2,Unsuccessful,13,58086414217
13998,2020-08-08,3,Unsuccessful,4,58086414217
13999,2020-06-03,4,Unsuccessful,19,58086414217
14000,2020-06-03,5,Unsuccessful,1,58086414217
14001,2020-07-04,1,NULL,6,98639778595
14002,2020-06-10,2,Successful,7,98639778595
14003,2020-07-23,3,Successful,5,98639778595
14004,2020-06-27,4,Successful,9,98639778595
14005,2020-09-23,5,NULL,4,98639778595
14006,2020-08-14,1,Unsuccessful,15,48417168549
14007,2020-08-16,2,Successful,12,48417168549
14008,2020-07-23,3,NULL,13,48417168549
14009,2020-09-23,4,Unsuccessful,16,48417168549
14010,2020-06-21,5,Unsuccessful,20,48417168549
14011,2020-07-29,1,NULL,8,14562031867
14012,2020-08-28,2,Unsuccessful,17,14562031867
14013,2020-09-10,3,Unsuccessful,3,14562031867
14014,2020-07-04,4,Unsuccessful,13,14562031867
14015,2020-09-18,5,Unsuccessful,11,14562031867
14016,2020-07-05,1,Unsuccessful,17,79198278050
14017,2020-06-06,2,Unsuccessful,11,79198278050
14018,2020-06-02,3,Unsuccessful,4,79198278050
14019,2020-06-26,4,Unsuccessful,19,79198278050
14020,2020-08-19,5,Unsuccessful,13,79198278050
14021,2020-09-08,1,Unsuccessful,6,31731328671
14022,2020-09-13,2,Unsuccessful,3,31731328671
14023,2020-08-24,3,Unsuccessful,18,31731328671
14024,2020-09-01,4,Unsuccessful,7,31731328671
14025,2020-08-11,5,Unsuccessful,17,31731328671
14026,2020-07-10,1,Successful,15,25069034933
14027,2020-09-03,2,Unsuccessful,8,25069034933
14028,2020-07-17,3,Unsuccessful,20,25069034933
14029,2020-08-16,4,Unsuccessful,12,25069034933
14030,2020-09-18,5,Unsuccessful,11,25069034933
14031,2020-06-06,1,Successful,4,38348160407
14032,2020-09-07,2,Successful,3,38348160407
14033,2020-06-17,3,Unsuccessful,17,38348160407
14034,2020-06-04,4,Unsuccessful,11,38348160407
14035,2020-08-01,5,Unsuccessful,7,38348160407
14036,2020-06-20,1,Unsuccessful,4,45409308324
14037,2020-07-12,2,Unsuccessful,3,45409308324
14038,2020-07-03,3,Unsuccessful,16,45409308324
14039,2020-07-17,4,NULL,12,45409308324
14040,2020-06-08,5,NULL,20,45409308324
14041,2020-06-23,1,NULL,4,38315146661
14042,2020-08-01,2,Unsuccessful,10,38315146661
14043,2020-08-04,3,Successful,2,38315146661
14044,2020-07-07,4,Unsuccessful,18,38315146661
14045,2020-06-21,5,Unsuccessful,14,38315146661
14046,2020-06-01,1,Unsuccessful,21,40015820651
14047,2020-06-11,2,Unsuccessful,3,40015820651
14048,2020-06-17,3,Unsuccessful,12,40015820651
14049,2020-07-02,4,Unsuccessful,11,40015820651
14050,2020-09-16,5,Successful,4,40015820651
14051,2020-08-18,1,Unsuccessful,12,56473721580
14052,2020-07-25,2,NULL,7,56473721580
14053,2020-07-23,3,NULL,14,56473721580
14054,2020-07-05,4,Successful,20,56473721580
14055,2020-07-30,5,Unsuccessful,2,56473721580
14056,2020-09-30,1,NULL,8,15824924477
14057,2020-08-31,2,Successful,3,15824924477
14058,2020-07-15,3,Successful,16,15824924477
14059,2020-07-24,4,Unsuccessful,1,15824924477
14060,2020-06-06,5,Unsuccessful,2,15824924477
14061,2020-06-08,1,Unsuccessful,1,49357857460
14062,2020-09-01,2,Unsuccessful,4,49357857460
14063,2020-09-08,3,NULL,9,49357857460
14064,2020-07-08,4,Successful,3,49357857460
