id,subject_name,percentage_result,centile_result,weight,student
9191,Mathematics,100,73,0.43940321437553875,83606189017
9192,Other,66,9,0.3477190677781997,83606189017
9193,Other,58,17,0.20988086140316797,58668187841
9194,Foreign Language,55,46,0.9581296778803434,58668187841
9195,Chemistry,39,58,0.025406614297526664,58668187841
9196,Informatics,43,50,0.0434936309913746,89967402784
9197,Mathematics,29,15,0.7571919224181222,89967402784
9198,Foreign Language,58,14,0.9223346412263524,89967402784
9199,Foreign Language,41,62,0.6801396107536184,49493777025
9200,Physics,89,3,0.274785467319243,49493777025
9201,History,4,29,0.9359030562682127,49493777025
9202,Foreign Language,12,57,0.17166822501252588,52977501719
9203,Mathematics,41,11,0.6974879551132636,52977501719
9204,Physics,15,71,0.6399460934131098,52977501719
9205,Foreign Language,62,63,0.28316400440365175,29375145791
9206,Mathematics,34,96,0.3407224269852964,29375145791
9207,Informatics,31,33,0.8223759004252635,29375145791
9208,Mathematics,59,99,0.6456754878018437,34962988631
9209,Foreign Language,50,83,0.18565501866298262,34962988631
9210,Other,73,51,0.4565317359392702,34962988631
9211,Biology,85,1,0.7801248912037276,19910921262
9212,Physics,37,97,0.1851934587483286,19910921262
9213,Foreign Language,64,75,0.9790586682812423,19910921262
9214,Mathematics,74,38,0.026567742713439535,96195468835
9215,Foreign Language,29,26,0.6807602496222058,96195468835
9216,Informatics,54,35,0.19788051955888353,96195468835
9217,Geography,21,97,0.8026399171342294,73657873164
9218,Foreign Language,98,33,0.531506501865921,73657873164
9219,Informatics,58,48,0.5846679678393368,73657873164
9220,Foreign Language,39,60,0.03279864563792012,76410680672
9221,Mathematics,43,45,0.18205694438069464,76410680672
9222,Chemistry,56,51,0.6931186218656962,76410680672
9223,Informatics,5,78,0.6148054797430367,25275600259
9224,Mathematics,32,31,0.06506896270772011,25275600259
9225,Geography,8,69,0.5779910872635263,25275600259
9226,Foreign Language,27,42,0.30634571618907147,77707247311
9227,Mathematics,24,19,0.6206423133688613,77707247311
9228,Informatics,39,48,0.11924204822225126,77707247311
9229,Foreign Language,16,86,0.9542811995178431,75116223278
9230,Physics,6,61,0.13798886196001525,75116223278
9231,Informatics,46,69,0.11466236159556298,75116223278
9232,Physics,15,15,0.4057675717596181,80971856608
9233,Polish,75,18,0.7867087488718901,80971856608
9234,Foreign Language,35,2,0.9786480126640862,80971856608
9235,History,85,16,0.330637505633115,35543092968
9236,Mathematics,34,41,0.7295088917880036,35543092968
9237,Polish,75,28,0.2685522835375974,35543092968
9238,Mathematics,41,68,0.6898603552813857,89796404466
9239,Foreign Language,63,67,0.9807142582391359,89796404466
9240,Chemistry,52,0,0.059170306640414894,89796404466
9241,Physics,61,37,0.23828212539284543,11505407159
9242,Geography,85,90,0.1814641507276914,11505407159
9243,Mathematics,77,6,0.8034053802708655,11505407159
9244,Polish,4,90,0.8039108225557771,42864686120
9245,Informatics,53,37,0.7316480048774402,42864686120
9246,Physics,79,30,0.14631800205471035,42864686120
9247,Foreign Language,69,27,0.005544717838646851,30868974353
9248,Physics,72,30,0.9660145220240812,30868974353
9249,Mathematics,29,8,0.5394407182025156,30868974353
9250,Mathematics,88,56,0.39651340099146304,97706996007
9251,Informatics,37,81,0.5468009352131944,97706996007
9252,Biology,26,26,0.6826374761311359,97706996007
9253,Foreign Language,87,36,0.1388828251819293,91213312968
9254,Polish,83,84,0.0431484961802453,91213312968
9255,Mathematics,76,78,0.7175965470622228,91213312968
9256,Foreign Language,59,47,0.9454146312180078,74105316137
9257,Physics,16,75,0.35409721832869623,74105316137
9258,Mathematics,76,89,0.2531524657296259,74105316137
9259,Foreign Language,17,65,0.0311609556087723,90351229713
9260,Mathematics,54,100,0.30521836617937226,90351229713
9261,Informatics,82,27,0.7010500718611727,90351229713
9262,Other,19,76,0.24079576958446303,96530263530
9263,Informatics,33,50,0.11649393251231943,96530263530
9264,Geography,32,63,0.6361010733744136,96530263530
9265,Foreign Language,28,69,0.5784632274934729,41282147399
9266,Polish,13,75,0.00040639058239266834,41282147399
9267,Mathematics,62,99,0.35525129400800315,41282147399
9268,Polish,93,51,0.570569291043894,22774037943
9269,Foreign Language,5,65,0.6909120479540524,22774037943
9270,Mathematics,91,16,0.9447435564481768,22774037943
9271,Chemistry,98,75,0.10881244132972157,64657122035
9272,Informatics,97,99,0.5759378043915964,64657122035
9273,Foreign Language,48,13,0.21282089826458395,64657122035
9274,Geography,82,51,0.504594573922199,19948724731
9275,Mathematics,33,56,0.8244643111116176,19948724731
9276,Foreign Language,23,39,0.8535637035332634,19948724731
9277,Informatics,89,79,0.14881702005284025,66477461031
9278,Biology,76,36,0.012288830567391718,66477461031
9279,Mathematics,26,48,0.95523132295973,66477461031
9280,Foreign Language,34,80,0.8755931222261037,51697928361
9281,Chemistry,13,23,0.6389778286357094,51697928361
9282,Physics,33,31,0.9058654751366616,51697928361
9283,Foreign Language,87,38,0.6213959296316746,72340260628
9284,Informatics,2,68,0.34221829048509067,72340260628
9285,History,72,63,0.07078382530543104,72340260628
9286,History,41,28,0.695363733337809,12332868390
9287,Mathematics,7,58,0.6112866496374096,12332868390
9288,Foreign Language,15,21,0.08591585847121919,12332868390
9289,Physics,36,85,0.5571036869336653,54323477656
9290,Mathematics,34,78,0.05077691307721477,54323477656
9291,Foreign Language,61,84,0.9949910688199769,54323477656
9292,Foreign Language,16,33,0.917048598495423,81600122542
9293,Mathematics,91,2,0.11840326115088495,81600122542
9294,Other,8,56,0.11588340283207621,81600122542
9295,Physics,34,50,0.8318995255962015,17700884040
9296,Mathematics,83,80,0.3826114020317546,17700884040
9297,Chemistry,50,52,0.09792894050647205,17700884040
9298,Physics,53,3,0.909118656665858,44633168524
9299,Foreign Language,67,68,0.8944725420325307,44633168524
9300,Biology,76,100,0.5395904353168076,44633168524
9301,Mathematics,27,48,0.36228484032109887,90142403542
9302,Physics,55,44,0.4749789793299968,90142403542
9303,Foreign Language,40,99,0.4992529300516887,90142403542
9304,Informatics,9,75,0.27952091129986456,94395045843
9305,Physics,75,28,0.5912241707401719,94395045843
9306,Foreign Language,0,55,0.22776961253163042,94395045843
9307,Biology,50,23,0.7221692222134791,57084313613
9308,Foreign Language,91,11,0.7151624311332313,57084313613
9309,Informatics,94,100,0.9256488500116655,57084313613
9310,Mathematics,7,43,0.052520104477631224,85229796822
9311,Foreign Language,46,81,0.4572241926562365,85229796822
9312,Chemistry,67,79,0.5626063358240593,85229796822
9313,Foreign Language,0,82,0.7704767470126375,75905343797
9314,Physics,29,18,0.9672921829027404,75905343797
9315,Geography,15,2,0.3657554319296742,75905343797
9316,Geography,63,6,0.23885640333263203,69843140594
9317,Foreign Language,4,53,0.8567877868646053,69843140594
9318,Physics,92,64,0.9229225973812432,69843140594
9319,Chemistry,84,31,0.05094004441335509,81764197086
9320,Mathematics,83,33,0.778541432211203,81764197086
9321,Informatics,52,77,0.7526230889758109,81764197086
9322,Informatics,53,80,0.8394187230552456,71739529877
9323,Mathematics,24,28,0.07767800471609165,71739529877
9324,Foreign Language,34,26,0.18434414239568997,71739529877
9325,Chemistry,81,67,0.11297562041464115,93475502167
9326,Informatics,9,48,0.8563999131727524,93475502167
9327,Foreign Language,27,12,0.7871650325793426,93475502167
9328,Polish,48,94,0.6796077628911965,30587371250
9329,Foreign Language,77,42,0.35930306712563365,30587371250
9330,Chemistry,97,30,0.6370225329500613,30587371250
9331,Mathematics,20,69,0.6598565003863177,34643953110
9332,Foreign Language,33,100,0.9414659231813841,34643953110
9333,Chemistry,70,73,0.7045482966034528,34643953110
9334,Physics,62,53,0.9173988347265756,80110743905
9335,Informatics,54,84,0.4596247770768326,80110743905
9336,Mathematics,35,79,0.5715992848440516,80110743905
9337,Mathematics,79,37,0.27948588684360687,33524555217
9338,Foreign Language,49,12,0.4576402354673955,33524555217
9339,Chemistry,6,80,0.36987489492591596,33524555217
9340,Geography,7,89,0.6729452644405448,11130044214
9341,Foreign Language,59,50,0.5180544861044731,11130044214
9342,History,87,89,0.45961637916000797,11130044214
9343,Mathematics,0,4,0.7873710564588042,58714358450
9344,Foreign Language,74,51,0.23492738403794133,58714358450
9345,Geography,31,85,0.7471571076898722,58714358450
9346,Polish,77,13,0.1839365655828119,57937982865
9347,Foreign Language,95,73,0.8976933877542085,57937982865
9348,Physics,17,95,0.5297107121683802,57937982865
9349,Foreign Language,94,88,0.9388830741612743,44583994425
9350,Polish,11,69,0.5176272030015937,44583994425
9351,Mathematics,7,92,0.46034533165316716,44583994425
9352,Foreign Language,38,39,0.6715576868967145,87019531081
9353,Polish,29,96,0.44342774187466516,87019531081
9354,Geography,63,46,0.739948726732744,87019531081
9355,Foreign Language,65,77,0.040607297536052855,81777627121
9356,Mathematics,66,84,0.40008536514082094,81777627121
9357,Geography,83,83,0.6892727186081583,81777627121
9358,Foreign Language,81,53,0.7057762722226821,92804016540
9359,Informatics,39,19,0.32437239900679615,92804016540
9360,Mathematics,33,68,0.5625450057312052,92804016540
9361,Mathematics,32,60,0.6456031943814075,60928520592
9362,Foreign Language,7,31,0.6457258722465242,60928520592
9363,Polish,93,91,0.914053332783892,60928520592
9364,Informatics,96,43,0.9151550494321609,70106654343
9365,Foreign Language,60,98,0.9474176227726168,70106654343
9366,Mathematics,49,27,0.009272968492147204,70106654343
9367,Informatics,48,69,0.5118186154673525,67336238786
9368,Chemistry,34,81,0.6429648986178932,67336238786
9369,Polish,13,35,0.2415164560271894,67336238786
9370,Physics,92,86,0.46274333280114766,71865544098
9371,Geography,56,12,0.5035934235767918,71865544098
9372,Foreign Language,93,91,0.34839348170928386,71865544098
9373,Physics,96,99,0.3362845363595496,73848925639
9374,Foreign Language,65,88,0.6809235209264498,73848925639
9375,Mathematics,54,70,0.1922661150865279,73848925639
9376,Mathematics,59,80,0.669673595386481,87657740364
9377,Physics,84,80,0.8161822769400529,87657740364
9378,Foreign Language,88,76,0.5813344918418765,87657740364
9379,Foreign Language,57,81,0.1400313640977534,20173055163
9380,Mathematics,56,4,0.9898906012852947,20173055163
9381,Chemistry,25,34,0.3558992861357798,20173055163
9382,Mathematics,92,44,0.38394420269701135,75719212057
9383,Geography,94,68,0.8064674583779341,75719212057
9384,Physics,1,49,0.19901046986150617,75719212057
9385,Foreign Language,70,87,0.8727726379540008,92833620267
9386,Mathematics,31,24,0.846940916090012,92833620267
9387,Physics,20,1,0.1357075557817502,92833620267
9388,Other,13,65,0.9637650935890256,86984160477
9389,Mathematics,79,25,0.8878275672992623,86984160477
9390,Chemistry,13,78,0.5974510196906264,86984160477
9391,Mathematics,55,92,0.5383885950225014,68812877884
9392,Foreign Language,6,50,0.5673887969385181,68812877884
9393,Physics,61,39,0.5128693310481318,68812877884
9394,Physics,68,52,0.29090942265836883,42200386606
9395,Polish,21,55,0.08794128102290166,42200386606
9396,Mathematics,18,1,0.037464097540527486,42200386606
9397,Foreign Language,10,58,0.8356527056653423,75943170644
9398,Geography,65,46,0.1470905461157196,75943170644
9399,Mathematics,29,79,0.022509088944505984,75943170644
9400,Geography,99,1,0.8261830526506229,47301367808
9401,Mathematics,59,95,0.5259199161281692,47301367808
9402,Chemistry,6,33,0.9687017301284918,47301367808
9403,Physics,13,12,0.653341325161391,79780574510
9404,Foreign Language,32,89,0.7312162645882715,79780574510
9405,Chemistry,78,9,0.30708299812389017,79780574510
9406,Physics,57,27,0.30542823915820216,29905599570
9407,Geography,71,50,0.1731101681185654,29905599570
9408,Chemistry,90,6,0.729799765264061,29905599570
9409,Foreign Language,4,92,0.37120187773753444,69785156649
9410,Mathematics,24,46,0.9247565903578229,69785156649
9411,Informatics,44,67,0.20769213259642105,69785156649
9412,Mathematics,14,58,0.5937698592453162,20348613499
9413,Foreign Language,91,58,0.6242261485863332,20348613499
9414,Polish,29,72,0.24018762154467221,20348613499
9415,Physics,9,84,0.9116240161306046,70739565228
9416,Mathematics,64,7,0.6023480500037205,70739565228
9417,Foreign Language,2,54,0.2997772647788134,70739565228
9418,Chemistry,24,83,0.5654142788692882,63636168725
9419,Geography,20,49,0.37498496981191487,63636168725
9420,Mathematics,1,86,0.3428991379294395,63636168725
9421,Foreign Language,30,24,0.8440070978848958,73614777132
9422,Mathematics,11,41,0.9266366788508194,73614777132
9423,Physics,85,80,0.7934535940728303,73614777132
9424,Mathematics,75,25,0.11397892601716508,78353876418
9425,Geography,62,22,0.3127708265323651,78353876418
9426,Foreign Language,2,88,0.8392440661721579,78353876418
9427,Physics,8,47,0.20692177727194405,50273550778
9428,Biology,83,91,0.3132505220695624,50273550778
9429,Foreign Language,98,64,0.628472774372518,50273550778
9430,History,42,98,0.8089005097153488,39991607824
9431,Mathematics,52,7,0.6875683966311821,39991607824
9432,Polish,40,93,0.2021903390459575,39991607824
9433,Foreign Language,55,27,0.8462391276530056,88210736996
9434,Polish,54,89,0.2030689767199243,88210736996
9435,Chemistry,13,50,0.14906492860303422,88210736996
9436,Informatics,0,97,0.8812287516665407,49922610363
9437,Mathematics,45,84,0.30340832124228645,49922610363
9438,Physics,21,85,0.5327732635407211,49922610363
9439,Foreign Language,73,36,0.10868716204274198,81429072767
9440,Physics,20,35,0.9557710602081957,81429072767
9441,Chemistry,23,99,0.52920276828741,81429072767
9442,Foreign Language,45,5,0.6514680441392905,58322972780
9443,Mathematics,39,95,0.11578037735160829,58322972780
9444,Physics,60,13,0.7881714650145716,58322972780
9445,Mathematics,21,50,0.7280619475663371,40815457903
9446,Physics,88,96,0.24384866075978406,40815457903
9447,Chemistry,77,26,0.14447154010228125,40815457903
9448,Geography,46,22,0.507170195697254,15884785683
9449,Foreign Language,68,63,0.9097613796785807,15884785683
9450,History,68,17,0.49784923070448617,15884785683
9451,Chemistry,47,33,0.6812108016808777,35630647337
9452,Foreign Language,72,7,0.1572307798020699,35630647337
9453,Informatics,40,8,0.8849700403137127,35630647337
9454,Informatics,93,35,0.8705377848429077,73548128728
9455,Mathematics,27,48,0.6797919152199248,73548128728
9456,Foreign Language,84,75,0.6316730982964613,73548128728
9457,Foreign Language,83,52,0.7544478086791406,40965224983
9458,Mathematics,1,6,0.7080265064141769,40965224983
9459,Physics,95,8,0.013338238664541202,40965224983
9460,Foreign Language,54,30,0.501267257626462,47838412220
9461,Chemistry,81,74,0.14319018599384814,47838412220
9462,Physics,65,77,0.16319281924753448,47838412220
9463,Mathematics,84,87,0.599687839263365,69059696830
9464,Foreign Language,38,87,0.8422896341806378,69059696830
9465,Polish,25,38,0.592519360359514,69059696830
9466,Informatics,91,44,0.7873901095492417,71896212200
9467,Foreign Language,7,33,0.8461741150388099,71896212200
9468,Mathematics,21,0,0.7587063657355776,71896212200
9469,Mathematics,21,67,0.064725841977885,67188697023
9470,Chemistry,22,55,0.10991786585061036,67188697023
9471,Physics,42,14,0.262041321039462,67188697023
9472,Polish,46,16,0.125119632966601,53288668045
9473,Foreign Language,56,40,0.802681471274527,53288668045
9474,Mathematics,26,5,0.06734131238058927,53288668045
9475,Foreign Language,44,2,0.3736059666357223,38951583394
9476,Chemistry,7,85,0.367500102661808,38951583394
9477,Mathematics,87,16,0.8707283231094404,38951583394
9478,Foreign Language,94,37,0.9338688168864758,69394476391
9479,Biology,56,22,0.5750647837814935,69394476391
9480,Informatics,26,93,0.3086823652593095,69394476391
9481,Foreign Language,48,57,0.6272196466774203,94258138643
9482,Physics,11,86,0.6421132110768082,94258138643
9483,Geography,18,2,0.4097277440339636,94258138643
9484,Biology,78,0,0.2396357605395556,49128630420
9485,Foreign Language,90,81,0.08024520323578477,49128630420
9486,Chemistry,46,45,0.2262143789107962,49128630420
9487,Polish,7,43,0.2564729222268667,24861680593
9488,Mathematics,16,93,0.7288906106636573,24861680593
9489,Geography,67,93,0.6084672191472463,24861680593
9490,Geography,45,17,0.2487810769673804,19880151375
9491,Mathematics,10,44,0.8673251645221107,19880151375
9492,Foreign Language,24,51,0.5384190211354807,19880151375
9493,Geography,46,19,0.19641921633097192,54942381004
9494,Informatics,44,55,0.6803906535612869,54942381004
9495,Physics,67,28,0.4151675840484249,54942381004
9496,Mathematics,95,74,0.8380833187271056,41578408734
9497,Informatics,54,13,0.086024596749249,41578408734
